endTime,artistName,trackName,msPlayed
2020-05-09 00:06,Mira (Berlin),Born and Raised - Be Svendsen Remix,528588
2020-05-09 00:11,Weval,Half Age,322000
2020-05-09 00:26,Shinichi Atobe,Heat 1,598070
2020-05-09 00:32,Wuachuma,Irène,366000
2020-05-09 00:35,Nils Frahm,Says,214975
2020-05-09 00:41,Sascha Braemer,People - Original Version,354523
2020-05-09 00:48,Ron Flatter,Mantequilla - Original Mix,441595
2020-05-09 03:14,Dominik Eulberg,"Sansula - Max Cooper's ""Lost in Sound"" Mix",368581
2020-05-09 03:14,Solomun,The Way Back,0
2020-05-09 03:14,The Weeknd,Blinding Lights,2218
2020-05-09 03:14,Calibre,Colby Park,6101
2020-05-09 03:16,Calibre,Colby Park,109250
2020-05-09 03:22,Calibre,Colby Park,263444
2020-05-09 03:25,Unknown Mortal Orchestra,SB-07,182649
2020-05-09 03:25,Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),5817
2020-05-09 03:29,Billie Eilish,everything i wanted,245426
2020-05-09 03:34,Yo La Tengo,Autumn Sweater,318373
2020-05-10 00:47,Disclosure,Tondo,255892
2020-05-10 00:47,Charli XCX,claws,17010
2020-05-10 00:48,HAIM,I Know Alone,59020
2020-05-10 00:51,HoodCelebrityy,Run Di Road,144000
2020-05-10 00:52,Land of Talk,Compelled,91499
2020-05-10 00:56,Inventions,Outlook for the Future,210670
2020-05-10 01:10,C. Tangana,Nunca Estoy,44969
2020-05-10 01:11,The Weeknd,Scared To Live,46280
2020-05-10 01:13,Phoebe Bridgers,Kyoto,132630
2020-05-10 01:15,Westside Gunn,327,109180
2020-05-10 01:28,Boris Brejcha,Lost Memory,462719
2020-05-10 01:33,Max Cooper,Distant Light,177359
2020-05-10 01:38,NTO,The Sand Dealer,3328
2020-05-10 01:47,NTO,The Sand Dealer,512388
2020-05-10 01:54,Weval,Same Little Thing - Michael Mayer Mix,445662
2020-05-10 02:01,Mano Le Tough,Primative People - Tale Of Us Remix,426783
2020-05-10 02:09,Christian Löffler,Haul - Max Cooper Remix,435263
2020-05-10 02:15,Bonobo,Linked,369462
2020-05-10 02:21,Moderat,A New Error,367307
2020-05-10 02:26,James Holden,Each Moment Like The First,297040
2020-05-10 02:35,Solar,Lightest Shades Of Grey - Los Suruba Remix,576000
2020-05-10 02:44,DAVID AUGUST,Epikur - Original,490725
2020-05-10 02:52,Marc Romboy,Atlas,491929
2020-05-10 02:59,Max Cooper,Order from Chaos,461000
2020-05-10 03:01,Max Cooper,Ediolic Spectra,69521
2020-05-10 03:49,Magnetik Harmony,Lento - Original Mix,321337
2020-05-10 03:51,Magnetik Harmony,Lento - Original Mix,85797
2020-05-10 15:16,Joop Junior,Exclusive My Ass,401730
2020-05-10 15:22,Paul Kalkbrenner,Aaron,363496
2020-05-10 15:29,Max Cooper,Dischordance,425199
2020-05-10 15:29,Oxia,Domino,197
2020-05-10 15:36,Amentia,Cheyenne,411000
2020-05-10 15:43,Worakls,Salzburg,436150
2020-05-10 15:45,Extrawelt,Zu Fuss,170988
2020-05-10 15:57,Jon Hopkins,Luminous Beings,711026
2020-05-10 16:04,Stimming,Melodica,405931
2020-05-10 16:19,Max Cooper,Organa,251531
2020-05-10 16:31,The Daily,"'Rabbit Hole,' Episode 3: Mirror Image",725324
2020-05-10 16:36,The Daily,The Sunday Read: 'Alone at Sea',118145
2020-05-10 18:59,Rabbit Hole,Four: Headquarters,420120
2020-05-11 15:10,The Daily,The Arrival of the ‘Murder Hornet’,894060
2020-05-12 00:29,Rabbit Hole,Four: Headquarters,420850
2020-05-12 01:37,Rabbit Hole,Four: Headquarters,1545862
2020-05-12 14:44,The Daily,Boris Johnson's Change of Heart,802990
2020-05-13 02:11,Calibre,Colby Park,300050
2020-05-13 02:15,Billie Eilish,everything i wanted,245425
2020-05-13 02:20,Maxo Kream,Meet Again,320200
2020-05-13 02:27,Grimes,IDORU,433486
2020-05-13 02:32,David Bowie,Space Oddity - 2015 Remaster,318813
2020-05-13 02:35,The Weeknd,Blinding Lights,200040
2020-05-13 02:40,Disclosure,Tondo,329280
2020-05-13 02:44,Sharon Jones & The Dap-Kings,How Long Do I Have to Wait for You?,243760
2020-05-13 02:47,David Bowie,Starman - Single Mix,193123
2020-05-13 14:35,The Daily,The Constitutional Clash on a Conference Call,20630
2020-05-13 14:52,The Daily,The Constitutional Clash on a Conference Call,951144
2020-05-14 00:36,The White Stripes,You're Pretty Good Looking (For a Girl),109720
2020-05-14 00:38,The White Stripes,Hello Operator,156266
2020-05-14 00:41,The White Stripes,Little Bird,186800
2020-05-14 00:43,The White Stripes,Apple Blossom,133293
2020-05-14 00:46,The White Stripes,I'm Bound To Pack It Up,126260
2020-05-14 00:51,The Smashing Pumpkins,Cherub Rock - Remastered 2011,298253
2020-05-14 00:54,The Smashing Pumpkins,Quiet - Remastered,222725
2020-05-14 00:58,The Smashing Pumpkins,Today - Remastered,201173
2020-05-14 01:02,The Smashing Pumpkins,Hummer - Remastered,279997
2020-05-14 01:03,The Smashing Pumpkins,Rocket - Remastered,15770
2020-05-14 01:09,The Smashing Pumpkins,Soma - Remastered,44654
2020-05-14 01:09,The Smashing Pumpkins,Geek U.S.A. - Remastered,650
2020-05-14 01:09,The Smashing Pumpkins,Disarm - Remastered,196905
2020-05-14 01:15,The Smashing Pumpkins,Mayonaise - Remastered,348773
2020-05-14 01:16,The Smashing Pumpkins,Spaceboy - Remastered,37356
2020-05-14 01:19,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness - Remastered 2012,172920
2020-05-14 01:24,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",337850
2020-05-15 00:13,Red Hot Chili Peppers,The Power of Equality,243533
2020-05-15 00:16,Red Hot Chili Peppers,If You Have to Ask,216693
2020-05-15 00:21,Red Hot Chili Peppers,Breaking the Girl,295373
2020-05-15 00:27,Red Hot Chili Peppers,Funky Monks,323333
2020-05-15 00:30,Red Hot Chili Peppers,Suck My Kiss,217133
2020-05-15 00:34,Red Hot Chili Peppers,I Could Have Lied,244400
2020-05-15 00:38,Red Hot Chili Peppers,Mellowship Slinky in B Major,239960
2020-05-15 00:43,Red Hot Chili Peppers,The Righteous & the Wicked,248000
2020-05-15 00:47,Red Hot Chili Peppers,Give It Away,282906
2020-05-15 00:52,Red Hot Chili Peppers,Blood Sugar Sex Magik,271160
2020-05-15 01:00,Red Hot Chili Peppers,Under the Bridge,481603
2020-05-15 01:04,Red Hot Chili Peppers,Naked in the Rain,265560
2020-05-15 01:09,Red Hot Chili Peppers,Apache Rose Peacock,282133
2020-05-15 01:12,Red Hot Chili Peppers,The Greeting Song,193506
2020-05-15 15:09,The Daily,"Reopening, Warily",860200
2020-05-16 00:17,Sublime,Waiting For My Ruca,140226
2020-05-16 00:21,Sublime,40oz. To Freedom,183000
2020-05-16 00:23,Sublime,Smoke Two Joints,173426
2020-05-16 00:28,Sublime,We're Only Gonna Die For Our Arrogance,288352
2020-05-16 00:33,Sublime,Don't Push,259093
2020-05-16 00:38,Sublime,Badfish,4622
2020-05-16 00:38,Sublime,5446 Thats My Number/ Ball And Chain,950
2020-05-16 00:38,Sublime,5446 Thats My Number/ Ball And Chain,317640
2020-05-16 00:38,Sublime,Don't Push,600
2020-05-16 00:58,Sublime,5446 Thats My Number/ Ball And Chain,317640
2020-05-16 01:01,Sublime,Badfish,185440
2020-05-16 01:04,Sublime,Let's Go Get Stoned,212360
2020-05-16 01:05,Sublime,New Thrash,33910
2020-05-16 01:08,Sublime,Scarlet Begonias,155470
2020-05-16 01:17,Grateful Dead,Scarlet Begonias - 2013 Remaster,534602
2020-05-16 01:21,Jimi Hendrix,Jungle,208120
2020-05-16 01:27,Taj Mahal,Leaving Trunk,245859
2020-05-16 01:51,Grateful Dead,Scarlet Begonias - 2013 Remaster,58965
2020-05-16 22:36,Animal Collective,Native Belle,244900
2020-05-16 22:41,Animal Collective,Hey Light,341133
2020-05-16 22:43,Animal Collective,Infant Dressing Table,111270
2020-05-16 22:43,Vitamin String Quartet,Here Comes Your Man,4900
2020-05-16 22:55,Animal Collective,Infant Dressing Table,407966
2020-05-16 23:00,Animal Collective,Panic,288466
2020-05-16 23:12,Animal Collective,Two Sails on a Sound,740893
2020-05-16 23:13,Animal Collective,Slippi,40323
2020-05-17 00:49,Iorie,De la Vida - NINZE & OKAXY Remix,566898
2020-05-17 00:53,Kollektiv Turmstrasse,Schwindelig - Original,254626
2020-05-17 00:57,Four Tet,Locked,201174
2020-05-17 14:15,Mik Kartl,So Silky So High,466358
2020-05-17 14:21,Hammer,99er,346046
2020-05-17 14:26,Rival Consoles,Phantom Grip,312051
2020-05-17 15:22,Rival Consoles,Odyssey,281980
2020-05-17 15:25,Max Cooper,Origins,236186
2020-05-17 15:44,Kollektiv Turmstrasse,Tristesse,304868
2020-05-17 15:59,Rabbit Hole,Five: The Accidental Emperor,884400
2020-05-18 15:47,The Daily,Can Government Spending Save the Economy?,1737287
2020-05-19 00:48,Future,Posted With Demons,189341
2020-05-19 00:51,slowthai,BB (BODYBAG),192412
2020-05-19 00:53,Onyx Collective,Getting to Know You,14529
2020-05-19 00:53,Tkay Maidza,Shook,162735
2020-05-19 00:54,Hayley Williams,Why We Ever,49210
2020-05-19 00:55,Moses Sumney,insula,46960
2020-05-19 00:57,Moses Sumney,before you go,125813
2020-05-19 01:00,Perfume Genius,Jason,185826
2020-05-19 01:02,Perfume Genius,Your Body Changes Everything,151449
2020-05-19 01:03,Twin Shadow,Saturdays (feat. HAIM),81340
2020-05-19 01:07,HAIM,I Know Alone,226026
2020-05-19 01:23,Calvin Harris,Pray to God (feat. HAIM),215653
2020-05-19 01:30,Christian Löffler,Grey Light (Christian Löffler Remix),385175
2020-05-19 01:47,Dandara,Sacred Hill,274696
2020-05-19 02:08,Rabbit Hole,Five: The Accidental Emperor,1218189
2020-05-19 03:11,Dandara,Sacred Hill,365511
2020-05-19 03:13,Dole & Kom,Phara Oh,138538
2020-05-19 15:17,The Daily,Trump’s Purge of the Watchdogs,1295300
2020-05-20 00:30,Rival Consoles,Think Tank,285669
2020-05-20 00:37,Extrawelt,Soopertrack,479720
2020-05-20 00:42,Weval,Gimme Some,308741
2020-05-20 00:49,Extrawelt,8000,403733
2020-05-20 00:50,Extrawelt,Fernweh,48825
2020-05-20 00:53,trentemøller,Take Me Into Your Skin,222870
2020-05-20 00:58,Kollektiv Turmstrasse,Ordinary - Lake People's Circle Motive Remix,312010
2020-05-20 01:02,Four Tet,Parallel Jalebi,233882
2020-05-20 01:11,Dominik Eulberg,Dream Machine,507417
2020-05-20 01:13,Rival Consoles,Be Kind,152420
2020-05-20 19:17,The Daily,Why Is the Pandemic Killing So Many Black Americans?,338470
2020-05-20 19:17,Weval,Metazoa,7250
2020-05-20 19:19,Rival Consoles,Helios,154100
2020-05-21 00:05,Rodriguez Jr.,Lila,266230
2020-05-21 00:12,Stephan Bodzin,Singularity,421306
2020-05-21 00:20,Joachim Pastor,Reykjavik,456762
2020-05-21 00:25,Max Cooper,Hope - Parra For Cuva Remix,353302
2020-05-21 00:35,Kollektiv Turmstrasse,Flaschenpost,562906
2020-05-21 00:42,Rival Consoles,Hidden,458271
2020-05-21 00:48,Boris Brejcha,Flockentanz,366250
2020-05-21 17:35,The Daily,A Teenager’s Medical Mystery,1862430
2020-05-21 17:49,NTO,Trauma,810161
2020-05-21 18:01,Max Cooper,Phi,300242
2020-05-21 18:06,Kiasmos,Held,301291
2020-05-21 18:25,Gabriel Ananda,Hey Blop - Original Mix,425726
2020-05-21 18:35,DAVID AUGUST,Moving Day,561830
2020-05-21 18:41,Minilogue,The Leopard - Extrawelt Remix,418866
2020-05-22 00:16,Rival Consoles,Unfolding,50194
2020-05-22 00:25,Bob Moses,Far From The Tree,487052
2020-05-22 00:30,Moby,Sweet Apocalypse,318853
2020-05-22 00:33,Boris Brejcha,Dark Planet,237512
2020-05-22 00:41,Rival Consoles,Persona,424088
2020-05-22 00:48,Microtrauma,Contrast - Max Cooper Remix,430471
2020-05-22 00:51,Luca Musto,Ticon,194630
2020-05-22 00:56,Oliver Huntemann,Tranquilizer,328300
2020-05-22 00:59,Solomun & Stimming,Feuervogel,177550
2020-05-22 01:00,Marek Hemmann,Gemini,4480
2020-05-22 01:00,Maceo Plex,Solitary Daze,21190
2020-05-22 01:01,Kollektiv Turmstrasse,Sorry I Am Late - Extended,72120
2020-05-22 01:10,Dominik Eulberg,Goldene Acht,532240
2020-05-22 14:16,Mark Alow,White Tusk - Rework,225649
2020-05-22 23:37,The Daily,Genie Chance and the Great Alaska Earthquake,644380
2020-05-22 23:38,trentemøller,Moan - Trentemøller Remix,55080
2020-05-22 23:40,Christian Löffler,York - Original Mix,134730
2020-05-22 23:44,Seth Schwarz,The Bar Tender - Original Mix,229410
2020-05-22 23:51,Max Cooper,Echoes Reality,449880
2020-05-22 23:58,Be Svendsen,Andromeda,406117
2020-05-23 00:05,Sascha Funke,Mango,420919
2020-05-23 00:10,Kiasmos,Looped,360705
2020-05-23 00:18,Jon Hopkins,Open Eye Signal,468586
2020-05-23 00:25,Microtrauma,Circulate,408629
2020-05-23 00:28,Max Cooper,Amorphous Romance,219804
2020-05-23 00:33,Oceanvs Orientalis,Tarlabasi - Be Svendsen Remix,320406
2020-05-23 00:39,Nathan Fake,The Sky Was Pink - Holden Remix,365590
2020-05-23 00:47,Popof,Serenity,428976
2020-05-23 15:44,Einmusik,Eisheimer,81803
2020-05-23 15:49,Rival Consoles,I Think So,273814
2020-05-23 16:26,Boris Brejcha,Purple Noise,468095
2020-05-23 16:31,Christian Löffler,Pale Skin,230991
2020-05-23 16:33,Stephan Bodzin,Liebe Ist...,93838
2020-05-24 15:56,Rabbit Hole,Six: Impasse,1597239
2020-05-24 16:14,Max Cooper,Harmonisch Serie,533343
2020-05-24 16:19,Kiasmos,Blurred,305546
2020-05-24 16:26,Max Cooper,Symphonica,435968
2020-05-24 16:31,Rone,Bye Bye Macadam,265250
2020-05-24 16:34,Axel Boman,Fantastic Piano,240873
2020-05-24 16:41,Max Cooper,Identity,378862
2020-05-24 16:48,Solomun,After Rain comes Sun,449073
2020-05-24 16:57,Marek Hemmann,Infinity,549410
2020-05-24 17:01,Kollektiv Turmstrasse,Schwindelig - Original,254626
2020-05-24 17:09,Max Cooper,Autumn Haze - Original Mix,455467
2020-05-24 17:17,Max Cooper,Echoes Reality - Moonbeam Remix,483017
2020-05-24 17:24,Armen Miran,Aldebaran - Original,416188
2020-05-24 17:32,Max Cooper,Harmonisch Serie,533343
2020-05-24 17:39,Oliver Schories,Wildfang - Mollono.Bass Remix,403969
2020-05-24 17:46,Kollektiv Turmstrasse,Last Day - David August Revision,404818
2020-05-24 17:54,Agoria,Scala - Original,502002
2020-05-24 18:05,Kiasmos,Thrown,539229
2020-05-24 18:49,DJ Koze,Pick Up,398150
2020-05-24 19:17,Rone,Nakt,284760
2020-05-24 19:27,Rone,Parade - Dominik Eulberg Remix,554478
2020-05-25 00:32,Super Flu,Volkwein,544000
2020-05-25 00:38,Kerala Dust,Untitled (Late Sun),386960
2020-05-25 00:47,Acid Pauli,Nana,562080
2020-05-25 00:52,Max Cooper,Perpetual Motion,298986
2020-05-25 00:58,Marc Romboy,Atlas - Adriatique Remix,377738
2020-05-25 01:05,Stephan Bodzin,Sonnenwind,444376
2020-05-25 01:12,Pional,In Another Room,454265
2020-05-25 01:20,Stimming,SONG FOR ISABELLE,434749
2020-05-25 01:27,Solar,Indigo - Alex Niggemann Remix,442466
2020-05-25 01:31,Rival Consoles,Recovery,290201
2020-05-25 01:34,Gregor Tresher,A Thousand Nights - Original Mix,153353
2020-05-25 01:39,Gregor Tresher,A Thousand Nights - Original Mix,302553
2020-05-25 01:44,Four Tet,Lush,311893
2020-05-25 01:52,Microtrauma,Contrast - Max Cooper Remix,450492
2020-05-25 01:56,Rival Consoles,Think Tank,285670
2020-05-25 02:04,Christian Löffler,York - Original Mix,476675
2020-05-25 19:57,Four Tet,Locked,2519
2020-05-25 19:58,Gregor Tresher,Quiet Distortion,16042
2020-05-25 19:58,Gregor Tresher,A Thousand Nights - Original Mix,35072
2020-05-25 19:58,Gregor Tresher,Goliath,5354
2020-05-25 19:59,Jürgen Paape,So Weit Wie Noch Nie,6293
2020-05-25 19:59,Weval,Same Little Thing - Michael Mayer Mix,8085
2020-05-25 19:59,Jürgen Paape,Mit Dir,5802
2020-05-25 19:59,Jürgen Paape,So Weit Wie Noch Nie,4245
2020-05-25 19:59,Jürgen Paape,We Love,5013
2020-05-25 19:59,Superpitcher,Little Raver,13311
2020-05-25 19:59,Pachanga Boys,Time,33450
2020-05-25 20:00,Reinhard Voigt,Guide My Hands,3285
2020-05-25 20:00,Kasper Bjørke,Apart - Michael Mayer Remix,7360
2020-05-25 20:00,Michael Mayer,Voyage Interieur,4821
2020-05-25 20:00,Kölsch,Dogma 1,10047
2020-05-25 20:00,Kölsch,Dogma 1,2154
2020-05-25 20:00,Reinhard Voigt,Supertiel,2624
2020-05-25 23:51,Joris Delacroix,Air France,371612
2020-05-25 23:58,Rodriguez Jr.,Ocean Drive,445985
2020-05-26 00:04,Max Cooper,Stochastisch Serie - Original Mix,369158
2020-05-26 00:08,Rival Consoles,Rest,225661
2020-05-26 00:13,Weval,The Most,329000
2020-05-26 00:19,Max Cooper,Trust - Christian Löffler Revision,400660
2020-05-26 15:29,The Daily,"'Rabbit Hole,' Episode 6: Impasse",1340
2020-05-26 15:30,The Daily,The Story of Two Brothers From Mexico,19120
2020-05-26 15:30,Up First,"Tuesday, May 26, 2020",4730
2020-05-26 23:36,Up First,"Monday, May 25, 2020",124610
2020-05-26 23:41,Max Cooper,Waves,331000
2020-05-26 23:46,Four Tet,Lush,311893
2020-05-26 23:49,George FitzGerald,Passing Trains,193104
2020-05-26 23:54,Popof,Toxic Love,290832
2020-05-26 23:57,Max Cooper,Molten Landscapes,176850
2020-05-27 00:03,Dominik Eulberg,Der Tanz Der Gluehwuermchen,379298
2020-05-27 00:07,Recondite,Levo,121811
2020-05-27 00:07,Rival Consoles,Ghosting,0
2020-05-27 00:09,Rival Consoles,Haunt,11349
2020-05-27 00:09,Extrawelt,Dark Side of My Room,256
2020-05-27 00:15,Booka Shade,In White Rooms,326840
2020-05-27 14:06,Budakid,No Human Is Illegal,25429
2020-05-27 14:27,The Daily,Can the Postal Service Survive the Pandemic?,1297710
2020-05-27 23:54,John Roberts,Went - Original Mix,329800
2020-05-27 23:59,Big Red Machine,Lyla,310760
2020-05-28 00:04,David Ruffin,My Whole World Ended (The Moment You Left Me),275309
2020-05-28 00:06,Chiiild,Pirouette,177226
2020-05-28 00:11,Actress,Hubble,258933
2020-05-28 00:17,CCFX,The One to Wait,393226
2020-05-28 00:23,caroline,Dark blue,385089
2020-05-28 00:29,Arrangement,Coconut Mango,325489
2020-05-28 00:34,Family Time,Magic Abyss Hotel,323345
2020-05-28 00:36,Stunna 4 Vegas,UP THE SMOKE (with Offset),85135
2020-05-28 00:40,Jonah Mutono,Circulation,236920
2020-05-28 00:40,Camila Cabello,My Oh My (feat. DaBaby),48669
2020-05-28 00:47,Let's Eat Grandma,Donnie Darko,382860
2020-05-28 00:52,Courtney Barnett,Avant Gardener,312226
2020-05-28 01:14,Courtney Barnett,Over Everything,185101
2020-05-28 01:18,Courtney Barnett,Pedestrian at Best,230560
2020-05-28 01:23,Courtney Barnett,Depreston,292853
2020-05-28 01:47,Courtney Barnett,City Looks Pretty,228685
2020-05-28 01:47,Courtney Barnett,City Looks Pretty,4661
2020-05-28 01:47,Courtney Barnett,Pickles from the Jar,13533
2020-05-28 01:52,Courtney Barnett,Hopefulessness,288440
2020-05-28 01:57,Courtney Barnett,City Looks Pretty,281587
2020-05-28 02:01,Courtney Barnett,Charity,250120
2020-05-28 02:05,Courtney Barnett,Need A Little Time,238253
2020-05-28 02:08,Courtney Barnett,"Nameless, Faceless",194867
2020-05-28 02:10,Courtney Barnett,"I’m Not Your Mother, I’m Not Your Bitch",110187
2020-05-28 02:13,Courtney Barnett,Crippling Self-Doubt And A General Lack of Confidence,168360
2020-05-28 02:16,Courtney Barnett,Help Your Self,182227
2020-05-28 02:20,Courtney Barnett,Walkin’ On Eggshells,241320
2020-05-28 02:24,Courtney Barnett,Sunday Roast,284320
2020-05-28 02:35,Courtney Barnett,Over Everything,379853
2020-05-28 02:39,Courtney Barnett,Let It Go,273253
2020-05-28 02:44,Courtney Barnett,Fear Is Like a Forest,287893
2020-05-28 02:50,Courtney Barnett,Outta the Woodwork,381000
2020-05-28 02:55,Courtney Barnett,Continental Breakfast,293200
2020-05-28 02:59,Courtney Barnett,On Script,239573
2020-05-28 03:00,Courtney Barnett,Blue Cheese,82443
2020-05-28 03:00,Courtney Barnett,On Script,1074
2020-05-28 03:05,Courtney Barnett,Continental Breakfast,293200
2020-05-28 03:09,Courtney Barnett,On Script,239573
2020-05-28 03:14,Courtney Barnett,Blue Cheese,277893
2020-05-28 03:18,Courtney Barnett,Peepin' Tom,254693
2020-05-28 03:23,Courtney Barnett,Untogether,290227
2020-05-28 14:41,Courtney Barnett,Over Everything,152787
2020-05-28 16:02,The Daily,"Space Travel, Privatized",2146850
2020-05-28 16:10,Courtney Barnett,Over Everything,379853
2020-05-28 16:14,Courtney Barnett,Let It Go,273253
2020-05-28 16:21,Courtney Barnett,Over Everything,379853
2020-05-28 16:26,Courtney Barnett,Let It Go,273253
2020-05-28 18:22,Courtney Barnett,Over Everything,31113
2020-05-29 00:30,Courtney Barnett,Over Everything,379853
2020-05-29 00:34,Courtney Barnett,Let It Go,273253
2020-05-29 00:39,Courtney Barnett,Fear Is Like a Forest,287893
2020-05-29 00:42,Courtney Barnett,Outta the Woodwork,192752
2020-05-29 00:47,Courtney Barnett,Continental Breakfast,293200
2020-05-29 00:51,Courtney Barnett,On Script,239573
2020-05-29 00:53,Courtney Barnett,Blue Cheese,99996
2020-05-29 00:56,Kurt Vile,Freeway,161173
2020-05-29 00:59,Kurt Vile,Breathin Out,177733
2020-05-29 01:04,Kurt Vile,Space Forklift,335506
2020-05-29 01:07,Kurt Vile,Slow Talkers,180133
2020-05-29 01:10,Kurt Vile,Trumpets In Summer,145800
2020-05-29 01:13,Kurt Vile,Intro In Z,29333
2020-05-29 01:13,Kurt Vile,Don't Get Cute,182000
2020-05-29 01:16,Kurt Vile,Take My Advice,172420
2020-05-29 05:05,D Smoke,Let Go,104405
2020-05-29 14:35,The Daily,One Hundred Thousand Lives,31640
2020-05-29 14:48,Up First,"Tuesday, May 26, 2020",762269
2020-05-29 15:01,Up First,"Wednesday, May 27, 2020",822949
2020-05-30 00:31,Up First,"Thursday, May 28, 2020",387990
2020-05-30 00:34,Kurt Vile,Loading Zones,203133
2020-05-30 00:39,Kurt Vile,Hysteria,322813
2020-05-30 00:40,Kurt Vile,Bassackwards,23740
2020-05-30 00:40,Kurt Vile,Yeah Bones,34515
2020-05-30 00:50,Kurt Vile,Wakin on a Pretty Day,570733
2020-05-30 00:54,Kurt Vile,KV Crimes,236266
2020-05-30 01:05,Kurt Vile,Was All Talk,461706
2020-05-30 01:06,Kurt Vile,Girl Called Alex,104013
2020-05-30 01:11,Kurt Vile,Pretty Pimpin,298760
2020-05-30 01:16,Kurt Vile,I'm an Outlaw,261666
2020-05-30 14:53,Kurt Vile,Dust Bunnies,278266
2020-05-30 15:00,Kurt Vile,"That's Life, tho (almost hate to say)",386973
2020-05-30 15:06,Kurt Vile,Life Like This,29220
2020-05-30 15:06,Kurt Vile,Wheelhouse,374053
2020-05-30 15:51,Kurt Vile,Life Like This,309916
2020-05-30 15:56,Kurt Vile,All in a Daze Work,299200
2020-05-30 15:56,Kurt Vile,Lost my Head there,32823
2020-05-30 17:35,The Daily,"'Rabbit Hole,' Episode 7: 'Where We Go One'",1505568
2020-05-30 22:01,Cotton Jones,Gotta Cheer Up,15381
2020-05-30 22:04,Cotton Jones,Gotta Cheer Up,176733
2020-05-30 22:08,Cotton Jones,Some Strange Rain,242960
2020-05-30 22:13,Cotton Jones,Gone The Bells,254893
2020-05-30 22:15,Cotton Jones,Photo Summerlude,147387
2020-05-30 22:20,Cotton Jones,By Morning Light,312200
2020-05-30 22:24,Cotton Jones,Cotton & Velvet,234320
2020-05-30 22:27,Cotton Jones,Little Ashtray In Sun,192467
2020-05-30 22:32,Cotton Jones,Blood Red Sentimental Blues,276333
2020-05-30 22:39,Cotton Jones,I Am The Changer,394840
2020-05-31 00:23,Fairmont,Gazebo,389870
2020-05-31 00:29,Wuachuma,Irène,366000
2020-05-31 00:37,Boris Brejcha,Lost Memory,462719
2020-05-31 00:53,Mira (Berlin),Born and Raised - Be Svendsen Remix,101300
2020-05-31 00:53,Courtney Barnett,Over Everything,3029
2020-05-31 00:59,Courtney Barnett,Over Everything,344119
2020-05-31 01:04,Courtney Barnett,Let It Go,273253
2020-05-31 01:08,Courtney Barnett,Fear Is Like a Forest,287893
2020-05-31 01:15,Courtney Barnett,Outta the Woodwork,381000
2020-05-31 01:23,Courtney Barnett,Continental Breakfast,464423
2020-05-31 01:27,Courtney Barnett,On Script,239573
2020-05-31 01:31,Courtney Barnett,Blue Cheese,277893
2020-05-31 01:35,Courtney Barnett,Peepin' Tom,254693
2020-05-31 01:40,Courtney Barnett,Untogether,290227
2020-05-31 02:10,Courtney Barnett,Over Everything,9258
2020-05-31 02:17,Courtney Barnett,Over Everything,370213
2020-05-31 02:21,Courtney Barnett,Let It Go,273253
2020-05-31 02:26,Courtney Barnett,Fear Is Like a Forest,287893
2020-05-31 02:32,Courtney Barnett,Outta the Woodwork,381000
2020-05-31 02:40,Courtney Barnett,Continental Breakfast,435025
2020-05-31 02:44,Courtney Barnett,On Script,239573
2020-05-31 02:48,Courtney Barnett,Blue Cheese,277893
2020-05-31 15:53,Courtney Barnett,Peepin' Tom,114770
2020-05-31 15:58,Weval,Half Age,322000
2020-05-31 16:05,Ron Flatter,Mantequilla - Original Mix,441595
2020-05-31 16:09,Dominik Eulberg,"Sansula - Max Cooper's ""Lost in Sound"" Mix",231094
2020-05-31 23:23,Dominik Eulberg,"Sansula - Max Cooper's ""Lost in Sound"" Mix",254944
2020-05-31 23:24,Mano Le Tough,Primative People - Tale Of Us Remix,49599
2020-05-31 23:26,Max Cooper,Ediolic Spectra,136860
2020-05-31 23:32,Paul Kalkbrenner,Aaron,353813
2020-05-31 23:37,Max Cooper,Distant Light,333000
2020-05-31 23:39,Jon Hopkins,Luminous Beings,122376
2020-06-01 15:25,The Daily,A Weekend of Pain and Protest,2054860
2020-06-01 23:55,LA Priest,Occasion,71318
2020-06-02 00:02,The Cinematic Orchestra,A Caged Bird/Imitations of Life,414691
2020-06-02 00:06,Pional,Of My Mind,252598
2020-06-02 00:11,Lemon Jelly,Soft,275906
2020-06-02 00:15,Big Thief,Shark Smile,238893
2020-06-02 00:21,Axel Boman,Paris 2006,390654
2020-06-02 00:23,Bertrand Belin,Choses nouvelles,152135
2020-06-02 00:24,Kurt Vile,Life Like This,27270
2020-06-02 00:24,Bedouine,Nice And Quiet,6300
2020-06-02 00:24,Kevin Morby,Beautiful Strangers,17980
2020-06-02 00:26,Bedouine,Nice And Quiet,83470
2020-06-02 00:27,Bedouine,One Of These Days,86520
2020-06-02 00:29,Kevin Morby,Gift Horse,127150
2020-06-02 00:29,Foxygen,San Francisco,11100
2020-06-02 00:32,Cults,Always Forever,35240
2020-06-02 00:32,Foxygen,Follow the Leader,140950
2020-06-02 00:36,Cults,Go Outside,203066
2020-06-02 00:37,Cults,Bad Things,61663
2020-06-02 00:39,Kevin Morby,Gift Horse,174605
2020-06-02 00:47,Kevin Morby,I Was On Time,210303
2020-06-02 00:55,Kevin Morby,Piss River,320362
2020-06-02 02:08,Kevin Morby,Gift Horse,8981
